Temperature_C,Heart_Rate_BPM,Vomiting,Diarrhea,Lethargy,Pain_Vocalization,Pale_Gums,Seizure,Abdominal_Distension,Urgency_Level
37.0,118,0,0,1,0,0,0,0,0
37.9,127,1,0,0,0,0,0,0,0
39.5,107,1,0,1,0,0,0,0,1
38.6,108,0,0,1,0,0,0,0,0
38.1,111,0,1,1,0,0,0,0,0
39.1,116,1,0,0,1,0,0,0,1
38.1,114,1,0,0,0,0,0,0,0
39.9,59,1,0,1,0,0,0,0,1
38.8,93,0,0,0,0,0,0,0,0
38.8,116,0,0,0,1,0,0,0,1
39.0,108,0,0,0,0,0,0,0,0
37.5,80,0,0,0,0,0,0,0,0
37.0,109,0,0,1,1,0,0,0,1
39.5,103,1,0,0,0,0,0,0,0
38.7,115,1,0,1,0,0,0,0,1
37.9,99,1,0,1,0,0,0,0,1
38.5,124,1,1,1,0,0,0,0,1
39.2,65,0,0,1,0,0,0,0,0
39.4,69,0,0,0,0,0,0,0,0
38.0,97,0,0,0,0,0,0,0,0
39.2,101,0,0,1,1,0,0,0,1
38.3,134,1,0,0,0,0,0,0,0
40.2,91,0,1,0,1,0,0,0,1
38.4,126,0,0,0,0,0,0,0,0
38.1,76,0,0,0,0,0,0,0,0
38.3,151,0,1,0,0,0,0,0,0
38.4,81,1,0,0,0,1,0,0,2
39.4,82,0,0,1,0,0,0,1,2
40.4,113,0,0,1,0,0,0,0,1
39.4,122,0,0,1,0,0,0,0,0
38.8,120,0,0,1,0,0,0,0,0
38.3,107,0,1,0,0,0,0,0,0
38.9,134,0,0,0,0,0,0,0,0
38.6,109,0,0,1,0,0,0,0,0
37.7,120,0,0,0,0,0,0,0,0
38.3,97,1,1,1,0,0,0,0,1
39.3,57,0,0,0,0,0,0,0,0
38.3,84,0,0,1,0,0,0,0,0
39.3,148,0,0,0,0,0,0,0,0
38.1,121,0,1,1,0,0,0,0,0
37.6,108,1,1,1,1,0,0,0,1
38.6,93,0,0,0,0,0,0,0,0
37.9,67,1,0,1,0,0,0,0,1
39.0,79,1,0,0,0,0,0,0,0
38.9,64,0,0,1,0,0,0,0,0
37.9,121,1,0,0,0,0,0,0,0
37.7,99,0,0,1,0,0,0,1,2
39.5,86,0,1,1,0,0,0,0,0
39.6,93,0,1,0,0,0,0,0,0
37.3,103,0,0,1,0,0,0,1,2
39.1,100,0,0,0,0,0,0,0,0
39.6,80,1,0,1,0,1,0,0,2
38.6,147,0,0,1,0,0,0,0,0
37.5,63,0,0,1,0,0,0,0,0
38.7,67,0,1,0,0,0,0,0,0
38.3,61,0,0,0,0,0,0,0,0
39.0,118,0,0,1,0,0,0,0,0
38.8,146,1,0,0,0,0,0,0,0
39.3,105,0,1,0,0,0,0,0,0
38.6,92,0,0,1,1,0,0,0,1
38.9,107,0,0,0,0,0,0,0,0
37.2,144,0,1,0,1,0,0,0,1
38.5,57,0,0,1,0,0,0,0,0
38.4,169,0,0,0,0,0,0,0,1
38.3,79,0,0,0,0,0,0,0,0
39.2,98,0,1,1,0,0,0,0,0
40.4,106,0,1,0,0,0,0,0,1
38.8,103,0,1,0,0,0,0,0,0
38.7,91,0,0,0,0,0,0,0,0
39.1,121,1,1,1,0,0,0,0,1
38.9,133,0,0,0,0,0,0,0,0
39.3,130,0,0,1,0,0,0,0,0
38.1,110,0,0,0,0,0,0,0,0
38.3,88,0,0,0,0,0,0,0,0
39.0,83,0,0,0,0,0,0,0,0
39.5,111,0,0,0,0,0,0,0,0
39.7,127,1,0,0,0,0,0,0,0
36.4,104,0,0,0,0,0,0,0,2
38.9,121,1,1,0,0,0,0,0,1
39.1,90,0,0,1,0,0,0,0,0
37.2,100,0,0,0,0,0,0,0,0
39.0,70,1,1,1,0,0,0,0,1
39.2,125,1,0,0,0,0,0,0,0
39.1,62,0,0,0,0,0,0,0,0
39.5,95,0,0,0,0,0,0,0,0
38.7,101,0,0,1,0,0,0,0,0
38.0,120,0,0,1,0,0,0,0,0
37.3,76,0,0,1,0,0,0,0,0
38.1,128,0,1,1,0,0,0,0,0
38.5,84,0,1,0,0,0,0,0,0
39.4,104,1,0,1,0,0,0,0,1
38.2,88,1,0,1,0,0,0,0,1
37.0,81,1,0,1,0,0,0,0,1
38.3,76,0,0,1,0,0,0,0,0
37.8,118,0,0,1,0,0,0,0,0
38.6,79,0,0,0,0,0,0,0,0
39.2,59,0,1,1,0,1,0,0,2
39.9,67,0,0,0,0,0,0,0,1
38.3,103,0,0,0,0,0,0,0,0
37.9,75,1,0,0,0,0,0,0,0
37.3,81,0,1,0,1,0,0,0,1
38.8,116,1,0,0,0,0,0,0,0
39.0,99,0,0,0,0,0,0,0,0
38.5,123,0,1,0,0,0,0,0,0
38.1,108,1,1,0,0,0,0,0,1
38.7,82,1,1,0,0,0,0,0,1
38.2,60,1,0,0,0,0,0,0,0
37.7,36,0,1,1,1,1,0,0,2
38.8,80,0,0,1,0,0,0,0,0
39.5,134,0,1,1,0,0,1,0,2
39.0,103,0,1,1,0,0,0,0,0
39.6,142,0,0,0,0,0,0,0,0
38.2,73,0,1,0,0,0,0,0,0
38.3,81,0,0,0,1,0,0,0,1
38.5,84,1,1,1,1,0,0,0,1
39.2,122,0,0,1,0,0,0,0,0
39.0,119,0,0,0,0,0,0,0,0
37.6,95,0,0,0,0,0,0,0,0
38.9,121,0,1,0,0,0,0,0,0
38.3,113,0,0,1,0,0,0,0,0
38.7,118,0,0,1,0,0,0,0,0
38.1,91,1,1,1,1,0,0,0,1
38.8,65,0,0,0,0,0,0,0,0
39.4,84,0,0,0,1,0,0,0,1
38.0,51,1,0,0,0,0,0,0,0
39.0,61,0,0,1,0,0,0,0,0
37.3,114,0,0,1,0,0,0,1,2
39.9,91,0,0,1,0,0,0,0,1
38.4,130,0,0,1,0,0,0,0,0
38.7,94,1,0,0,0,0,0,0,0
38.9,136,0,0,1,0,0,0,0,0
36.7,126,0,0,1,0,0,0,0,2
38.3,67,1,0,1,0,1,0,0,2
38.4,111,1,1,0,0,0,1,0,2
38.8,74,0,0,1,0,0,0,0,0
39.3,89,0,1,1,0,0,0,1,2
38.9,118,1,0,1,0,0,1,0,2
38.9,114,0,0,0,0,0,0,0,0
39.2,109,0,1,0,0,1,0,0,2
39.3,95,1,0,0,0,0,0,0,0
39.2,123,0,0,1,0,0,0,0,0
38.7,140,0,0,0,0,1,0,0,2
39.0,141,1,0,0,0,0,0,0,0
37.4,76,0,1,0,0,0,0,0,0
37.5,55,0,0,0,0,0,0,0,0
40.0,95,0,1,0,0,0,0,0,1
39.8,72,1,0,1,0,1,0,0,2
37.7,99,0,0,0,0,0,0,0,0
39.4,114,1,0,0,0,0,0,0,0
38.5,113,0,1,0,0,0,0,0,0
38.4,92,0,1,1,0,0,0,0,0
37.4,91,0,0,1,0,0,0,0,0
38.1,77,1,0,1,0,0,0,0,1
40.1,130,1,0,0,1,0,0,0,1
37.9,97,0,0,0,1,0,0,0,1
37.3,99,0,0,0,0,0,0,0,0
38.5,81,1,1,1,0,0,0,0,1
39.3,69,0,0,1,0,0,0,0,0
37.3,82,1,0,0,0,0,0,0,0
38.7,126,0,1,1,0,0,0,0,0
38.6,133,0,0,1,0,0,0,0,0
39.1,115,0,0,0,1,0,0,0,1
38.9,100,0,0,0,0,0,0,0,0
37.3,126,1,0,1,0,0,0,0,1
37.4,81,0,0,1,0,0,0,0,0
37.8,84,0,0,1,0,0,0,0,0
38.0,87,0,1,0,0,0,0,0,0
38.8,88,0,0,0,0,0,0,0,0
37.6,67,0,0,0,1,0,0,0,1
38.6,67,1,0,1,0,0,0,0,1
38.5,76,0,0,1,0,0,0,0,0
38.9,75,0,0,0,0,0,0,0,0
37.2,108,0,0,1,0,0,0,0,0
39.2,104,0,0,0,0,1,0,0,2
39.3,122,0,0,0,0,0,0,0,0
37.5,126,0,0,0,0,0,0,0,0
37.1,113,1,0,1,0,0,0,0,1
37.8,54,0,1,1,1,0,0,0,1
39.0,92,0,0,0,0,0,0,0,0
38.3,112,0,1,1,0,0,0,0,0
37.6,112,1,1,0,0,0,0,0,1
38.9,53,0,1,1,0,0,0,0,0
37.1,58,1,0,1,0,0,0,0,1
36.9,106,0,1,1,0,0,0,0,2
38.3,92,0,0,0,0,0,0,0,0
38.4,81,1,0,0,1,0,0,0,1
38.5,121,0,1,0,0,0,0,0,0
38.2,110,0,0,1,0,0,0,0,0
37.9,76,0,0,1,0,0,0,0,0
39.7,80,0,0,0,0,0,0,0,0
39.7,130,0,0,0,1,0,0,0,1
39.2,73,0,0,1,0,0,0,1,2
39.2,97,1,1,1,0,0,0,0,1
38.6,121,0,1,0,0,0,0,0,0
38.6,104,1,0,0,0,0,0,0,0
39.9,93,0,0,0,0,0,0,0,1
39.3,104,0,0,0,0,0,0,0,0
38.8,110,0,0,0,0,0,0,0,0
39.1,70,0,1,1,0,0,0,0,0
38.7,95,1,0,0,0,0,0,0,0
38.3,110,0,0,0,0,0,0,0,0
39.1,139,0,0,1,0,0,0,0,0
39.3,134,1,0,0,0,0,0,0,0
38.7,126,0,0,0,0,0,0,0,0
38.0,114,1,0,0,1,0,0,0,1
39.4,86,0,0,1,0,0,0,0,0
38.9,86,0,1,0,0,0,0,0,0
37.1,113,0,1,0,0,0,0,0,0
38.6,97,1,1,1,1,0,0,0,1
39.6,84,0,0,1,0,1,0,0,2
39.3,80,0,0,0,0,0,0,0,0
37.3,85,0,1,1,0,0,0,0,0
37.9,40,0,1,1,0,0,0,0,0
40.0,110,0,1,1,0,0,0,0,1
38.5,63,0,0,0,0,0,0,0,0
39.1,106,0,0,0,0,0,0,0,0
38.4,99,0,1,1,0,0,0,0,0
37.2,78,0,1,0,1,0,0,0,1
37.8,100,0,0,1,0,0,0,0,0
38.5,99,0,0,1,0,0,0,0,0
40.0,133,0,0,0,0,0,0,0,1
39.7,81,0,0,1,0,0,0,0,0
39.1,91,0,1,1,1,0,0,0,1
38.3,93,0,1,0,1,0,0,0,1
38.7,89,1,1,0,0,1,0,0,2
38.1,152,0,0,1,0,1,0,0,2
37.7,120,0,0,1,0,0,0,0,0
39.2,104,0,1,0,0,0,0,0,0
37.8,111,1,0,1,0,1,0,0,2
39.6,95,0,1,0,0,0,0,0,0
38.9,88,0,1,1,0,0,0,0,0
37.3,76,0,1,1,0,0,0,1,2
38.8,93,0,0,0,0,0,0,0,0
37.2,112,0,0,0,0,0,0,0,0
38.5,85,0,0,1,0,0,0,0,0
38.2,81,0,0,1,0,0,0,0,0
38.4,128,0,1,0,0,0,0,0,0
38.3,80,0,0,0,1,0,0,0,1
39.5,122,1,0,1,0,0,0,0,1
38.2,79,1,0,0,0,0,0,0,0
39.0,82,0,1,1,1,0,0,0,1
39.4,126,0,0,0,0,0,0,0,0
38.9,102,1,0,0,0,0,0,0,0
37.9,84,0,0,0,0,0,0,0,0
38.4,107,0,0,1,0,0,0,0,0
38.3,80,0,0,0,0,0,0,0,0
38.8,123,1,0,0,0,1,1,0,2
38.9,103,0,0,1,0,0,0,0,0
38.2,114,0,0,0,0,0,0,0,0
39.1,121,0,0,0,0,0,0,0,0
37.9,78,0,0,0,0,0,0,0,0
39.3,104,1,1,0,0,0,0,0,1
38.9,109,0,0,1,0,0,0,0,0
38.2,85,0,0,1,0,0,0,0,0
38.6,88,0,0,0,1,0,0,0,1
38.3,143,1,1,0,0,0,0,0,1
38.4,148,0,1,1,0,1,0,0,2
39.1,114,0,0,0,1,0,0,0,1
37.0,64,0,1,0,0,0,0,0,0
40.2,85,0,1,1,0,0,0,0,1
37.7,95,0,0,0,0,0,0,0,0
38.1,113,0,1,1,0,0,0,0,0
38.6,98,1,0,0,0,0,0,0,0
39.3,92,1,1,0,0,0,0,0,1
39.4,107,1,0,0,0,1,0,0,2
38.0,158,0,0,0,0,0,0,0,0
38.3,99,0,0,0,0,0,0,0,0
38.9,92,1,1,0,0,0,1,0,2
39.2,73,0,0,1,0,0,0,0,0
37.8,115,0,0,0,0,0,1,0,2
38.7,90,0,0,1,0,0,0,0,0
38.8,99,0,0,1,0,0,0,0,0
38.4,99,1,0,1,0,0,0,0,1
38.7,121,1,0,0,0,0,0,0,0
39.5,126,0,0,1,0,0,0,0,0
38.6,95,0,0,0,0,0,0,0,0
39.4,140,0,0,1,0,0,0,0,0
38.5,119,0,0,0,0,0,0,1,2
37.9,86,0,0,1,0,0,0,0,0
38.8,99,0,0,1,0,0,0,0,0
37.9,84,0,0,1,0,0,0,0,0
39.4,111,1,0,1,0,0,0,0,1
39.0,140,1,0,1,0,0,0,0,1
37.8,112,0,0,1,0,0,0,0,0
38.9,96,0,0,1,0,0,0,0,0
38.9,118,0,0,0,0,0,0,0,0
39.5,111,0,0,1,0,0,0,0,0
37.9,129,0,0,0,0,0,0,0,0
38.4,79,1,0,0,0,0,0,0,0
38.6,87,0,0,0,1,0,0,0,1
38.0,106,0,0,0,0,0,0,0,0
40.2,111,0,0,0,0,0,0,0,1
38.1,84,0,1,0,0,0,0,0,0
38.6,57,0,0,1,1,0,0,0,1
38.5,113,0,0,0,0,0,0,0,0
39.4,117,0,1,0,0,0,0,0,0
39.7,112,0,1,1,0,0,0,0,0
38.4,122,1,1,0,0,0,0,0,1
39.4,76,0,0,0,0,0,0,0,0
38.2,101,0,1,1,0,0,0,0,0
36.7,84,0,0,0,0,0,0,0,2
37.6,130,0,1,0,0,0,0,0,0
37.0,74,1,0,1,0,0,0,0,1
38.4,91,0,0,1,0,0,0,0,0
38.2,108,0,0,0,0,0,0,0,0
37.9,107,0,0,0,0,0,0,0,0
38.2,108,0,0,1,0,0,0,0,0
38.2,83,0,1,0,0,0,0,0,0
38.1,130,0,0,1,0,0,0,0,0
38.4,105,0,0,1,0,0,0,0,0
38.3,118,0,0,0,0,0,0,0,0
37.5,78,0,0,0,0,0,0,0,0
39.8,80,0,0,0,0,0,0,0,1
37.7,126,0,0,0,1,0,0,0,1
38.3,132,0,0,0,0,0,0,0,0
37.2,48,0,0,0,0,0,0,0,0
38.7,96,0,0,0,0,0,0,0,0
38.4,88,0,0,0,0,0,0,0,0
38.9,147,0,0,0,0,0,0,0,0
37.9,80,0,0,1,0,0,0,0,0
37.4,127,0,0,0,0,0,0,0,0
37.7,79,0,0,1,0,0,0,0,0
39.1,73,0,0,0,0,0,0,0,0
39.7,79,0,0,1,0,1,0,0,2
38.9,32,1,0,1,1,0,0,0,1
39.0,131,0,0,0,0,0,0,0,0
37.6,94,1,0,1,0,0,0,0,1
39.5,75,0,0,1,0,0,0,0,0
37.8,76,0,0,0,0,0,0,0,0
39.1,74,0,1,0,0,0,0,0,0
38.7,86,1,0,1,0,0,0,0,1
38.3,116,1,0,0,0,1,0,0,2
38.5,82,0,1,1,0,0,0,0,0
38.7,69,1,0,1,0,0,0,0,1
37.3,108,0,0,0,0,0,0,0,0
38.9,83,0,0,1,0,0,0,0,0
40.0,55,0,0,1,0,0,0,0,1
38.3,43,1,0,1,0,0,0,0,1
39.8,95,0,0,0,0,0,0,0,1
38.7,134,0,0,1,0,0,0,0,0
39.3,76,1,0,0,0,0,0,0,0
39.0,115,0,0,0,0,0,0,0,0
38.6,98,1,0,0,1,0,0,0,1
39.0,83,1,0,1,0,0,0,0,1
38.0,142,0,0,0,0,0,0,0,0
38.9,99,0,0,0,0,0,0,0,0
39.7,120,0,0,1,1,0,0,0,1
38.4,85,0,1,1,0,0,0,0,0
39.6,84,0,0,1,0,0,0,0,0
38.3,112,0,0,1,0,0,1,0,2
38.9,121,0,0,0,0,0,1,0,2
37.7,95,0,1,0,1,0,0,1,2
39.4,110,1,0,0,0,0,0,0,0
37.3,118,1,0,1,0,0,0,0,1
40.0,119,1,0,0,0,0,0,0,1
38.5,75,1,0,1,0,0,0,0,1
38.4,116,0,0,0,0,0,0,0,0
37.7,90,1,0,0,0,0,0,0,0
40.1,112,1,0,1,0,0,0,0,1
39.2,78,1,1,0,0,0,0,0,1
39.2,75,0,0,0,0,0,0,0,0
37.5,67,0,0,1,0,0,0,0,0
40.4,146,0,0,0,0,0,0,0,1
39.2,122,0,0,0,0,0,0,0,0
37.3,121,0,0,1,0,0,0,0,0
38.5,80,0,0,0,0,0,0,0,0
37.7,153,0,1,0,0,0,0,0,0
39.4,126,0,0,1,0,0,0,0,0
39.7,114,1,1,1,0,0,0,0,1
38.7,95,1,1,1,0,1,0,0,2
38.8,136,1,0,0,0,0,0,0,0
39.3,77,1,0,1,0,0,0,0,1
38.2,101,0,0,0,0,0,0,1,2
38.7,100,0,1,0,0,0,0,0,0
38.6,83,0,0,1,0,0,0,0,0
38.9,121,1,0,1,1,0,0,0,1
39.4,125,0,0,1,0,0,0,0,0
39.1,107,0,0,1,0,0,0,0,0
38.5,98,0,1,0,0,0,0,0,0
37.5,97,0,0,0,0,0,0,0,0
37.4,93,0,0,1,0,0,0,1,2
39.3,95,0,0,0,0,0,0,0,0
38.7,58,0,0,1,0,0,0,0,0
38.1,101,0,0,0,0,0,0,0,0
39.2,89,0,0,1,0,0,0,0,0
38.5,96,1,0,1,0,0,0,0,1
38.2,106,0,0,0,0,0,0,0,0
39.9,141,0,0,1,0,0,0,0,1
38.8,47,0,0,0,0,0,0,0,0
38.4,81,0,0,1,0,0,0,0,0
39.2,141,0,0,1,0,0,0,0,0
37.8,68,0,0,1,0,0,0,0,0
36.9,87,0,0,0,0,0,0,0,2
39.8,106,1,0,0,0,0,0,0,1
38.9,71,0,0,0,0,0,0,0,0
36.9,91,0,0,0,0,0,0,0,2
38.2,65,0,0,0,0,0,0,0,0
38.8,112,0,0,0,0,0,0,0,0
39.8,107,0,0,0,0,0,0,0,1
39.1,104,0,0,1,0,0,0,0,0
38.9,104,1,0,0,0,0,0,0,0
39.7,113,0,1,1,0,0,0,0,0
38.5,100,0,0,0,0,0,0,0,0
36.2,74,0,0,0,0,1,0,0,2
38.1,132,0,1,0,0,0,0,0,0
38.0,99,0,1,0,0,1,0,1,2
39.0,90,0,0,1,1,0,0,0,1
38.8,124,0,0,0,0,0,0,0,0
36.7,74,0,0,1,0,0,0,0,2
37.4,111,0,0,0,0,0,0,1,2
38.0,111,1,0,0,0,0,0,0,0
38.4,82,0,0,1,0,0,0,0,0
37.2,104,1,1,1,0,0,0,0,1
38.2,72,0,1,1,0,0,0,0,0
37.7,151,0,0,1,0,0,0,0,0
38.5,93,0,0,0,1,0,0,0,1
39.1,112,1,1,0,0,0,0,0,1
39.8,36,0,0,0,0,0,1,0,2
39.9,121,0,1,1,0,0,0,0,1
38.7,79,0,1,1,1,0,0,1,2
39.2,106,1,0,0,0,0,0,0,0
38.2,82,1,0,1,0,0,0,0,1
38.0,139,0,0,1,0,0,0,0,0
39.4,85,1,0,0,0,0,0,0,0
39.4,84,0,0,1,0,0,0,0,0
39.5,99,1,1,0,0,0,0,0,1
38.4,115,1,1,1,0,0,0,0,1
39.4,98,0,1,0,0,0,0,0,0
38.9,105,0,0,1,0,0,0,0,0
37.5,114,0,0,0,0,0,0,0,0
39.4,115,0,0,1,0,1,0,0,2
38.8,96,1,0,1,1,0,0,0,1
38.4,110,0,0,0,0,0,0,0,0
38.6,67,1,0,1,0,0,0,0,1
37.5,131,0,0,0,0,0,0,0,0
37.5,89,1,1,1,0,0,0,0,1
38.6,96,0,0,0,1,0,0,0,1
38.1,141,0,1,1,0,0,0,0,0
38.4,123,1,0,0,0,0,0,0,0
38.6,108,1,1,0,0,0,0,0,1
38.0,64,0,0,1,0,0,0,0,0
38.3,75,0,0,1,0,0,0,0,0
38.9,100,0,0,1,0,0,0,0,0
37.9,102,0,0,0,0,0,0,0,0
38.9,119,0,0,1,0,0,0,0,0
37.1,79,0,0,0,0,0,0,0,0
39.3,98,0,0,0,0,0,0,0,0
37.1,91,0,0,0,0,0,0,0,0
39.3,70,1,1,1,0,0,0,0,1
37.9,91,1,0,0,0,0,0,0,0
38.2,122,1,0,1,0,0,0,0,1
38.7,76,0,0,0,0,0,0,0,0
37.9,126,1,0,1,0,0,0,0,1
37.4,111,0,0,1,0,0,0,0,0
38.1,110,0,1,0,0,0,0,1,2
38.5,105,1,1,1,0,0,1,1,2
38.7,144,0,0,0,0,0,0,0,0
39.1,81,0,0,1,0,0,0,0,0
38.0,103,0,0,1,0,0,0,0,0
38.6,139,0,0,0,0,0,0,0,0
38.9,141,0,0,1,0,1,0,0,2
38.4,97,0,0,0,0,0,0,0,0
38.9,77,0,0,1,0,0,0,0,0
37.6,107,0,0,0,0,0,0,0,0
38.4,102,0,0,0,0,0,0,0,0
40.6,144,0,1,1,0,0,0,0,2
37.8,46,0,1,1,0,0,0,0,0
37.5,74,1,1,0,0,0,0,0,1
36.0,74,0,1,0,0,1,0,0,2
37.5,46,0,0,0,0,0,0,0,0
38.0,106,0,0,0,0,0,0,0,0
38.1,84,0,1,0,1,0,0,0,1
39.8,86,0,0,1,0,0,0,0,1
38.3,84,0,0,1,0,0,0,0,0
38.0,139,0,1,0,0,0,0,0,0
38.8,97,0,1,1,0,0,0,0,0
39.1,131,0,0,0,0,0,0,0,0
37.7,52,0,0,0,0,0,0,1,2
39.2,88,0,0,1,0,0,0,0,0
37.4,119,0,0,0,0,0,0,0,0
38.0,113,0,0,0,0,0,0,0,0
39.7,108,0,0,0,0,0,0,0,0
38.1,90,0,0,1,0,0,0,0,0
37.1,90,1,0,0,1,0,0,0,1
37.9,107,0,0,0,0,0,0,0,0
38.3,115,1,0,0,0,0,0,0,0
37.9,100,0,0,0,0,0,0,0,0
38.1,44,0,0,1,0,0,0,0,0
38.3,107,0,1,0,0,0,0,0,0
38.5,116,0,1,0,0,0,0,0,0
38.5,96,1,0,1,0,0,0,0,1
38.2,127,1,0,0,0,0,0,0,0
39.8,65,0,0,0,0,0,0,0,1
38.7,87,0,0,0,0,0,0,0,0
38.4,79,0,1,0,0,0,0,0,0
37.0,57,0,0,1,0,0,0,0,0
36.8,147,0,0,0,0,0,0,0,2
38.3,80,0,0,0,0,0,0,0,0
39.1,129,1,1,0,0,1,0,0,2
38.3,73,1,1,0,0,0,0,0,1
39.0,136,0,0,1,0,0,0,0,0
37.9,107,1,0,1,1,0,0,0,1
39.2,113,1,0,1,0,0,0,0,1
38.9,76,0,0,1,0,0,0,0,0
38.0,84,0,0,0,0,0,0,0,0
39.2,84,0,1,0,0,0,0,0,0
40.8,81,0,1,0,0,0,0,0,2
38.9,90,0,1,1,1,0,0,0,1
38.0,147,0,0,0,0,0,1,0,2
39.7,108,1,0,1,0,1,0,0,2
37.9,51,0,0,0,0,0,0,0,0
38.5,104,0,0,1,0,0,0,0,0
37.4,89,0,0,0,0,0,0,0,0
38.4,117,0,0,0,0,0,0,1,2
38.6,124,0,1,1,1,0,0,0,1
38.1,133,0,0,0,0,0,0,0,0
39.3,118,0,1,0,0,0,0,0,0
38.7,85,0,0,0,0,0,0,0,0
37.6,79,0,0,0,0,0,0,0,0
38.6,86,1,0,0,0,0,0,0,0
39.7,137,0,0,1,0,1,0,0,2
39.2,138,0,0,1,1,0,0,0,1
38.8,93,0,1,0,0,0,0,0,0
39.5,147,0,0,1,0,0,0,0,0
39.7,80,0,1,0,0,0,0,0,0
38.1,74,1,0,0,0,0,0,0,0
38.6,107,1,0,0,0,0,0,0,0
38.9,60,0,0,1,1,0,0,0,1
38.7,76,1,1,0,0,0,0,0,1
38.5,63,0,0,1,0,0,0,0,0
38.5,69,0,0,1,0,0,0,0,0
38.4,67,1,0,0,0,0,0,0,0
38.9,97,0,0,0,0,0,0,0,0
36.9,100,0,0,1,0,0,0,0,2
39.5,118,1,0,0,1,0,0,0,1
37.8,116,0,0,0,0,0,0,0,0
37.8,110,0,1,0,1,0,0,0,1
37.9,95,0,1,1,0,0,0,0,0
38.5,71,0,0,0,0,0,0,1,2
38.3,76,0,0,0,0,0,0,0,0
39.8,26,1,0,1,0,0,0,0,1
39.0,77,0,0,1,0,0,0,0,0
38.4,102,0,0,1,0,0,0,0,0
38.9,115,1,1,0,0,0,0,0,1
38.6,104,0,0,1,0,0,0,0,0
38.3,113,0,0,1,0,0,0,0,0
38.7,83,1,0,1,0,0,0,0,1
38.1,112,0,0,0,0,0,0,0,0
39.1,94,0,0,1,0,0,0,0,0
37.8,104,0,1,0,0,0,0,0,0
39.3,103,1,0,0,0,0,0,0,0
38.8,111,1,0,1,0,0,0,0,1
38.6,96,0,1,0,1,1,0,0,2
38.9,82,1,1,0,0,0,0,0,1
39.5,83,1,1,0,0,0,0,0,1
38.9,100,0,0,0,0,0,0,0,0
38.0,105,0,0,0,0,1,0,0,2
39.5,127,0,0,0,0,0,0,0,0
38.8,89,0,0,0,0,0,1,0,2
39.8,123,0,0,1,0,0,0,0,1
38.1,105,0,0,0,0,0,0,0,0
38.7,91,0,0,1,0,0,0,0,0
38.2,100,1,0,1,0,0,0,0,1
38.5,97,0,0,1,0,0,0,0,0
38.4,127,1,0,0,0,0,0,0,0
38.3,124,1,1,0,0,1,0,0,2
38.8,96,0,0,0,0,0,0,0,0
39.5,107,0,1,0,0,0,0,0,0
38.9,114,1,0,0,0,0,0,0,0
38.2,67,0,0,0,0,0,0,0,0
39.3,102,0,0,1,0,0,0,0,0
38.9,100,0,0,0,0,0,0,0,0
37.1,130,1,1,1,0,0,0,0,1
39.3,105,0,1,1,0,0,0,0,0
38.4,127,0,0,1,0,1,0,0,2
38.4,48,1,0,1,0,0,0,0,1
38.2,97,1,0,0,0,0,0,0,0
37.9,92,0,0,0,0,0,0,0,0
38.5,81,0,0,1,0,0,0,0,0
37.9,142,1,1,1,0,0,0,0,1
39.0,89,0,0,0,0,1,0,0,2
37.9,89,0,0,0,0,0,0,0,0
37.6,108,0,0,0,0,0,0,0,0
38.8,107,0,0,0,0,0,0,0,0
38.9,144,1,0,0,0,0,0,0,0
37.5,140,0,0,0,0,0,0,0,0
38.0,174,0,1,1,0,0,0,0,1
37.4,158,0,0,0,0,0,0,0,0
38.0,86,0,1,0,0,0,0,0,0
37.6,116,0,1,1,0,0,0,0,0
37.5,105,0,0,0,0,0,0,0,0
38.4,113,0,1,0,0,0,0,0,0
38.5,70,1,0,1,0,0,0,0,1
38.3,127,0,1,0,0,0,0,0,0
38.1,105,0,0,0,0,0,0,0,0
37.4,76,0,0,0,0,0,0,0,0
38.9,127,0,1,0,0,0,0,0,0
38.1,68,1,0,1,0,0,0,0,1
39.3,92,1,1,0,0,0,0,0,1
38.8,64,1,0,0,0,0,0,0,0
38.2,104,0,0,1,0,0,0,0,0
38.9,86,0,0,0,0,0,0,0,0
38.4,123,0,0,1,0,0,0,0,0
39.5,59,0,0,0,0,0,0,0,0
38.1,147,0,0,0,0,0,0,0,0
39.0,127,0,1,0,1,0,0,0,1
39.2,118,0,0,0,0,0,0,0,0
38.1,65,0,0,0,0,0,0,0,0
39.5,80,0,0,1,0,0,0,1,2
37.9,111,0,0,0,0,1,0,0,2
39.7,112,0,0,0,0,0,0,0,0
38.7,144,0,0,0,0,0,0,0,0
39.6,92,0,0,0,0,0,0,0,0
37.6,124,0,0,1,0,0,0,0,0
39.1,147,0,0,0,0,0,0,1,2
39.9,80,1,0,0,1,0,1,0,2
37.8,111,0,1,1,0,0,0,0,0
38.5,104,0,0,0,1,0,0,0,1
39.8,102,0,0,0,0,0,0,0,1
38.7,73,0,0,0,0,0,0,0,0
38.5,112,1,0,1,0,0,0,0,1
38.3,86,0,0,1,0,0,0,0,0
37.7,75,1,0,0,0,0,0,0,0
39.7,129,1,0,1,0,0,0,0,1
37.2,118,0,0,1,1,0,0,0,1
38.0,119,0,0,1,0,0,0,0,0
38.5,118,0,0,0,0,0,0,0,0
39.7,102,0,0,0,0,0,0,0,0
39.4,124,0,0,1,0,0,0,0,0
38.3,91,0,1,1,0,0,0,0,0
39.1,81,0,1,1,0,0,0,0,0
38.1,84,0,0,0,0,0,0,0,0
